cod_ibge,uf,populacao_2024,num_escolas,area_algodão_herbáceo_2024,area_cana_de_açúcar_2024,area_milho_2024,area_soja_2024,estabelecimentos_agro_total,area_agro_total_hectares,num_tratores
3157401,MG,4743.0,1887,,5075.0,356.0,,402.0,17491.0,33.0
3157500,MG,4067.0,2370,,,563.0,,201.0,8028.0,7.0
3157609,MG,3551.0,1974,,96.0,181.0,,500.0,180976.0,147.0
3157658,MG,6059.0,4953,,119.0,,,293.0,23598.0,
3157708,MG,16568.0,10572,,114724.0,27698.0,90681.0,367.0,52983.0,438.0
3157807,MG,229483.0,141984,,65.0,8.0,,220.0,6928.0,41.0
3157906,MG,16903.0,10467,,84.0,3731.0,,2068.0,20286.0,115.0
3158003,MG,10716.0,6297,,408.0,436.0,,623.0,35782.0,41.0
3158102,MG,4803.0,3081,,42.0,,,339.0,26582.0,5.0
3158201,MG,12898.0,8790,,684.0,2318.0,,694.0,37583.0,22.0
3158300,MG,6781.0,3897,,27.0,5108.0,9192.0,363.0,15150.0,290.0
3158409,MG,3553.0,1764,,,110.0,,450.0,15777.0,
3158508,MG,7079.0,3012,,591.0,962.0,,1123.0,59969.0,146.0
3158607,MG,3819.0,2097,,80.0,81.0,,69.0,14127.0,37.0
3158706,MG,2175.0,1125,,41.0,1419.0,3256.0,155.0,11254.0,10.0
3158805,MG,4265.0,2085,,72.0,692.0,534.0,129.0,8179.0,32.0
3158904,MG,9236.0,5202,,104.0,1316.0,,1215.0,26718.0,150.0
3158953,MG,48286.0,19023,,58.0,369.0,,215.0,18319.0,
3159001,MG,5579.0,3366,,63.0,197.0,,240.0,19125.0,15.0
3159100,MG,3507.0,1773,,123.0,1131.0,,459.0,9697.0,25.0
3159209,MG,8588.0,3642,,640.0,17204.0,9539.0,1116.0,38041.0,445.0
3159308,MG,4836.0,2649,,53.0,806.0,,483.0,29959.0,9.0
3159357,MG,6952.0,3801,,,697.0,,263.0,5760.0,34.0
3159407,MG,3344.0,1746,,180.0,2097.0,,388.0,19730.0,38.0
3159506,MG,5973.0,3780,,,1985.0,,731.0,33520.0,70.0
3159605,MG,42320.0,29481,,792.0,4770.0,2401.0,898.0,25835.0,202.0
3159704,MG,3476.0,2370,,,2363.0,,426.0,24088.0,180.0
3159803,MG,21745.0,12312,,557992.0,9863.0,63624.0,972.0,234571.0,764.0
3159902,MG,17651.0,10305,,136.0,4402.0,2098.0,529.0,36334.0,361.0
3160009,MG,3881.0,1965,,76.0,79.0,,314.0,16733.0,50.0
3160108,MG,4342.0,2841,,3274.0,347.0,,239.0,11399.0,28.0
3160207,MG,3979.0,2592,,302.0,1488.0,,192.0,12097.0,10.0
3160306,MG,10397.0,6540,,259.0,,,1099.0,37234.0,4.0
3160405,MG,28358.0,16320,,1496.0,3200.0,,1341.0,83261.0,363.0
3160454,MG,6743.0,4464,,1698.0,86.0,,874.0,17591.0,44.0
3160504,MG,1853.0,1077,,450.0,361.0,,156.0,6706.0,
3160603,MG,2720.0,1470,5053.0,200.0,197.0,17920.0,154.0,37368.0,66.0
3160702,MG,43392.0,25446,,62.0,394.0,,541.0,38617.0,65.0
3160801,MG,4835.0,3465,,,12488.0,5081.0,72.0,5565.0,81.0
3160900,MG,4133.0,2547,,,382.0,,134.0,3531.0,9.0
3160959,MG,5778.0,4224,,,345.0,,625.0,4071.0,38.0
3161007,MG,17771.0,8913,,945.0,1020.0,1866.0,1165.0,43043.0,69.0
3161056,MG,3252.0,2247,,1081.0,39.0,,302.0,11345.0,
3161106,MG,54239.0,38850,,1496.0,2782.0,,4207.0,180163.0,271.0
3161205,MG,6293.0,3408,,140.0,6670.0,685.0,460.0,24002.0,170.0
3161304,MG,5857.0,3717,,247096.0,5128.0,11085.0,456.0,78241.0,285.0
3161403,MG,4866.0,2418,,55.0,237.0,,408.0,12644.0,12.0
3161502,MG,10517.0,5298,,239.0,822.0,,460.0,11989.0,37.0
3161601,MG,3258.0,2052,,574.0,186.0,,300.0,12912.0,16.0
3161650,MG,3175.0,2250,,702.0,489.0,,296.0,23468.0,16.0
3161700,MG,7521.0,3366,20762.0,3695.0,17910.0,14375.0,396.0,178905.0,182.0
3161809,MG,12192.0,7104,,,685.0,,390.0,16652.0,69.0
3161908,MG,12353.0,9585,,1935.0,583.0,,445.0,15914.0,32.0
3162005,MG,24480.0,15186,,,7185.0,25678.0,576.0,40388.0,586.0
3162104,MG,43309.0,30129,,2052.0,26206.0,8588.0,998.0,65156.0,437.0
3162203,MG,7912.0,4044,,7410.0,36269.0,37792.0,354.0,31212.0,279.0
3162252,MG,4950.0,2910,,655.0,842.0,,779.0,62379.0,96.0
3162302,MG,3000.0,1596,,166.0,3840.0,,307.0,9225.0,113.0
3162401,MG,24269.0,14175,,1827.0,547.0,,3311.0,143516.0,229.0
3162450,MG,13467.0,11904,,196.0,473.0,,1205.0,16929.0,
3162500,MG,94062.0,53742,,300.0,145403.0,147343.0,953.0,60801.0,473.0
3162559,MG,11614.0,8274,,,1915.0,,914.0,8902.0,
3162575,MG,5468.0,3123,,317.0,80.0,,236.0,11043.0,6.0
3162609,MG,7139.0,4089,,,285.0,,315.0,9303.0,34.0
3162658,MG,4052.0,2343,,427.0,1513.0,,458.0,30081.0,65.0
3162708,MG,24604.0,12300,,6022.0,1010.0,,2695.0,105741.0,88.0
3162807,MG,15617.0,12117,,1221.0,937.0,,659.0,37296.0,56.0
3162906,MG,26478.0,15009,,518.0,348.0,,612.0,27940.0,102.0
3162922,MG,36496.0,23688,,,22.0,,120.0,1734.0,33.0
3162948,MG,8084.0,4236,,4422.0,25415.0,32372.0,447.0,19376.0,268.0
3162955,MG,27710.0,18678,,,113.0,,31.0,1001.0,11.0
3163003,MG,3861.0,2415,,,171.0,,81.0,18148.0,10.0
3163102,MG,4677.0,2409,,,302.0,,258.0,16646.0,121.0
3163201,MG,4242.0,2589,,171.0,106.0,2593.0,237.0,6102.0,41.0
3163300,MG,3501.0,2235,,1794.0,95.0,,337.0,30770.0,12.0
3163409,MG,5492.0,2931,,5830.0,1139.0,,437.0,22255.0,15.0
3163508,MG,6298.0,3810,,304.0,1045.0,,651.0,25241.0,17.0
3163607,MG,2834.0,1974,,218.0,684.0,,296.0,4272.0,21.0
3163706,MG,46653.0,26997,,,58.0,,76.0,2817.0,15.0
3163805,MG,6430.0,3366,,,3604.0,,846.0,12310.0,125.0
3163904,MG,4979.0,2811,,,6843.0,18591.0,1049.0,23621.0,514.0
3164001,MG,7194.0,3819,,22385.0,298.0,,369.0,37805.0,42.0
3164100,MG,5166.0,3054,,72.0,1795.0,,375.0,20837.0,34.0
3164209,MG,10553.0,4743,38916.0,384.0,81727.0,26954.0,725.0,147315.0,177.0
3164308,MG,7341.0,4188,,143.0,18139.0,34070.0,1055.0,86696.0,715.0
3164407,MG,6694.0,4311,,,3590.0,4224.0,275.0,12156.0,130.0
3164431,MG,3219.0,2133,,,274.0,,516.0,6317.0,105.0
3164472,MG,6386.0,4128,,,832.0,,599.0,5433.0,22.0
3164506,MG,10244.0,5286,,1600.0,1371.0,,1155.0,29040.0,14.0
3164605,MG,9355.0,6111,,107.0,1659.0,,798.0,29761.0,160.0
3164704,MG,74742.0,44481,,30074.0,15283.0,9104.0,1115.0,60127.0,1278.0
3164803,MG,1248.0,780,,44.0,327.0,,261.0,8643.0,6.0
3164902,MG,2373.0,1377,,,1072.0,,280.0,6983.0,28.0
3165008,MG,11517.0,6441,,725.0,12432.0,,908.0,35443.0,152.0
3165107,MG,6853.0,4149,,17304.0,3953.0,3495.0,444.0,19842.0,589.0
3165206,MG,7089.0,3765,,,12978.0,312.0,432.0,17116.0,132.0
3165305,MG,6935.0,3693,,399.0,46208.0,48632.0,226.0,25690.0,182.0
3165404,MG,6462.0,3897,,,327.0,,289.0,18497.0,
3165503,MG,5164.0,3297,,90.0,401.0,,313.0,8567.0,
3165537,MG,39327.0,25578,,,258.0,,72.0,980.0,40.0
3165552,MG,10032.0,7803,,724.0,659.0,,1279.0,31384.0,54.0
3165560,MG,2441.0,1335,,2545.0,343.0,,421.0,11447.0,14.0
3165578,MG,6458.0,5472,,,1974.0,,590.0,6776.0,270.0
3165602,MG,2319.0,1572,,,,,115.0,7341.0,26.0
3165701,MG,7945.0,4536,,758.0,958.0,,226.0,6323.0,48.0
3165800,MG,2137.0,756,,,2014.0,,272.0,5361.0,66.0
3165909,MG,4035.0,2055,,1384.0,1297.0,,771.0,46464.0,36.0
3166006,MG,5584.0,2829,,301.0,1262.0,,307.0,8318.0,19.0
3166105,MG,3088.0,1737,,,209.0,,286.0,25175.0,
3166204,MG,10640.0,4155,,1181.0,11300.0,,1100.0,12815.0,54.0
3166303,MG,7536.0,4449,,,942.0,,766.0,11511.0,16.0
3166402,MG,1864.0,1017,,218.0,257.0,,106.0,6057.0,22.0
3166501,MG,3829.0,2910,,,229.0,,354.0,14005.0,
3166600,MG,854.0,288,,,77.0,,156.0,30488.0,36.0
3166709,MG,6936.0,5496,,35535.0,,,100.0,17800.0,33.0
3166808,MG,12210.0,9198,4866.0,,66484.0,112832.0,918.0,95825.0,1199.0
3166907,MG,7802.0,4287,,8256.0,6247.0,5721.0,227.0,17400.0,246.0
3166956,MG,4496.0,2667,,21.0,189.0,,713.0,24487.0,35.0
3167004,MG,2035.0,987,,287.0,1330.0,2207.0,171.0,15816.0,63.0
3167103,MG,22550.0,14037,,1969.0,739.0,28.0,1683.0,48149.0,67.0
3167202,MG,237931.0,137667,,396.0,4060.0,980.0,651.0,25458.0,171.0
3167301,MG,2391.0,1617,,334.0,31.0,,236.0,11969.0,
3167400,MG,6336.0,3099,,,14356.0,11301.0,1053.0,26743.0,227.0
3167509,MG,3060.0,1302,,34.0,104.0,,64.0,10346.0,33.0
3167608,MG,20339.0,13161,,132.0,1683.0,,2431.0,35216.0,104.0
3167707,MG,5175.0,2922,,,128.0,,417.0,17623.0,26.0
3167806,MG,5733.0,2772,,,1324.0,688.0,497.0,13839.0,61.0
3167905,MG,4098.0,1935,,,166.0,,272.0,12968.0,23.0
3168002,MG,34392.0,21891,,587.0,,,1160.0,80170.0,110.0
3168051,MG,3492.0,1869,,561.0,236.0,,333.0,14564.0,
3168101,MG,4212.0,3315,,,7280.0,21700.0,447.0,73901.0,331.0
3168200,MG,1707.0,828,,,1600.0,4693.0,328.0,30212.0,102.0
3168309,MG,4368.0,2586,,264.0,22.0,,203.0,14868.0,38.0
3168408,MG,15072.0,6507,,340.0,952.0,,955.0,53796.0,50.0
3168507,MG,12634.0,6159,,,2407.0,,722.0,10568.0,46.0
3168606,MG,142571.0,100419,,1617.0,1926.0,,2717.0,235159.0,270.0
3168705,MG,84087.0,48813,,,,,70.0,1621.0,
3168804,MG,8008.0,3408,,52.0,2200.0,,103.0,2735.0,26.0
3168903,MG,8172.0,3981,,85.0,15900.0,7489.0,1110.0,121647.0,308.0
3169000,MG,16574.0,8226,,199.0,834.0,,569.0,11873.0,149.0
3169059,MG,3899.0,1950,,,816.0,,617.0,8060.0,178.0
3169109,MG,7541.0,4947,,133.0,4164.0,430.0,523.0,7197.0,264.0
3169208,MG,8699.0,4827,,594.0,710.0,,586.0,25054.0,57.0
3169307,MG,78079.0,47367,,,83588.0,139000.0,859.0,56471.0,878.0
3169356,MG,29927.0,19248,,663.0,15435.0,26809.0,348.0,139334.0,159.0
3169406,MG,57086.0,33468,,56.0,12682.0,11093.0,1091.0,50217.0,1187.0
3169505,MG,5973.0,3777,,155.0,732.0,,461.0,41688.0,31.0
3169604,MG,26482.0,16455,3991.0,191760.0,44267.0,357940.0,642.0,127593.0,722.0
3169703,MG,20650.0,14307,,1369.0,406.0,,1247.0,57108.0,101.0
3169802,MG,5078.0,3441,,396.0,6716.0,6739.0,559.0,17120.0,387.0
3169901,MG,107222.0,66216,,223.0,223.0,,541.0,19601.0,87.0
3170008,MG,11977.0,7968,,1900.0,249.0,,1024.0,63348.0,69.0
3170057,MG,13423.0,7866,,153.0,564.0,,1018.0,14066.0,50.0
3170107,MG,354142.0,211344,,1473600.0,131327.0,670541.0,2073.0,377414.0,2121.0
3170206,MG,754954.0,470415,7234.0,196420.0,187105.0,534800.0,2706.0,298749.0,1775.0
3170305,MG,2742.0,1614,,,,,167.0,33820.0,14.0
3170404,MG,90724.0,56712,,250808.0,243875.0,1290348.0,3849.0,616361.0,2027.0
3170438,MG,3848.0,2019,,126132.0,4964.0,5866.0,511.0,105945.0,288.0
3170479,MG,3360.0,2172,,575.0,8338.0,18557.0,479.0,38567.0,57.0
3170503,MG,10875.0,5634,,46742.0,413.0,,233.0,9077.0,62.0
3170529,MG,18291.0,5580,,706.0,2065.0,15609.0,1334.0,149069.0,214.0
3170578,MG,5834.0,3177,,72.0,209.0,,269.0,7675.0,11.0
3170602,MG,2206.0,1365,,,5004.0,3346.0,181.0,26091.0,173.0
3170651,MG,4727.0,2850,,878.0,137.0,,517.0,38027.0,48.0
3170701,MG,142802.0,87003,,88.0,3515.0,818.0,462.0,28483.0,615.0
3170750,MG,7243.0,5232,9240.0,10947.0,42710.0,23200.0,323.0,48454.0,252.0
3170800,MG,34639.0,20883,2815.0,690.0,22168.0,18844.0,766.0,158115.0,400.0
3170909,MG,19214.0,14673,,630.0,5715.0,,1139.0,37105.0,42.0
3171006,MG,20433.0,13806,39787.0,50.0,54836.0,84500.0,990.0,152183.0,409.0
3171030,MG,7770.0,6258,,,950.0,1126.0,745.0,142694.0,198.0
3171071,MG,5257.0,3438,,728.0,544.0,,684.0,37499.0,47.0
3171105,MG,3480.0,1485,,307658.0,3452.0,36235.0,523.0,84777.0,249.0
3171154,MG,5034.0,3240,,292.0,1490.0,,732.0,8888.0,
3171204,MG,136826.0,83742,,,33.0,,37.0,818.0,3.0
3171303,MG,79221.0,49434,,332.0,4197.0,,909.0,14901.0,114.0
3171402,MG,3780.0,2097,,150.0,423.0,,595.0,9204.0,30.0
3171501,MG,3069.0,2403,,,444.0,,84.0,16684.0,26.0
3171600,MG,11867.0,6174,,406.0,2069.0,,1108.0,42213.0,25.0
3171709,MG,9142.0,4587,,39.0,1318.0,,1146.0,25309.0,89.0
3171808,MG,10519.0,5940,,757.0,278.0,,529.0,29187.0,69.0
3171907,MG,4530.0,2481,,264.0,386.0,,365.0,22081.0,14.0
3172004,MG,40608.0,26154,,4282.0,691.0,,800.0,15232.0,92.0
3172103,MG,4473.0,2526,,27.0,8.0,,131.0,17532.0,55.0
3172202,MG,2387.0,1329,,,75.0,,173.0,6010.0,21.0
3200102,ES,32446.0,17742,,83.0,1741.0,,3136.0,66227.0,862.0
3200136,ES,10124.0,6672,,,160.0,,1539.0,26502.0,63.0
3200169,ES,12559.0,7260,,101.0,86.0,,1350.0,30732.0,12.0
3200201,ES,30744.0,18315,,184.0,1668.0,,2318.0,62708.0,77.0
3200300,ES,14373.0,7278,,386.0,3700.0,,1799.0,34344.0,422.0
3200359,ES,7747.0,4749,,192.0,11.0,,853.0,18142.0,26.0
3200409,ES,32584.0,22629,,17.0,,,904.0,25783.0,77.0
3200508,ES,7474.0,3759,,,152.0,,674.0,15449.0,12.0
3200607,ES,102410.0,76269,,1107.0,416.0,,1036.0,89263.0,761.0
3200706,ES,11013.0,7431,,,7.0,,501.0,17325.0,41.0
3200805,ES,32694.0,17832,,,281.0,,1216.0,66854.0,133.0
3200904,ES,45250.0,26694,,49.0,727.0,,2748.0,67298.0,76.0
3201001,ES,14079.0,10005,,510.0,908.0,,1039.0,31272.0,623.0
3201100,ES,10764.0,5349,,,,,192.0,6621.0,12.0
3201159,ES,13642.0,9357,,,1200.0,,862.0,21788.0,145.0
3201209,ES,198323.0,128661,,2226.0,146.0,,1968.0,58876.0,153.0
3201308,ES,375485.0,240633,,199.0,48.0,,465.0,8934.0,57.0
3201407,ES,39396.0,20595,,436.0,1196.0,,2460.0,45280.0,200.0
3201506,ES,128622.0,77298,,135.0,425.0,,2409.0,87857.0,594.0
3201605,ES,28953.0,21456,,48251.0,132.0,,646.0,100052.0,189.0
3201704,ES,12448.0,7620,,18.0,257.0,,1046.0,26241.0,195.0
3201803,ES,5359.0,2550,,,847.0,,657.0,10675.0,109.0
3201902,ES,37972.0,21516,,238.0,1153.0,,4511.0,74029.0,1537.0
3202009,ES,6885.0,4860,,98.0,4914.0,,662.0,11715.0,174.0
3202108,ES,22670.0,12840,,323.0,64.0,,2008.0,191445.0,171.0
3202207,ES,18824.0,10659,,205.0,,,455.0,15498.0,61.0
3202256,ES,11467.0,6540,,,156.0,,1127.0,26249.0,
3202306,ES,31290.0,18225,,46.0,5699.0,,1492.0,38130.0,194.0
3202405,ES,134944.0,89424,,252.0,63.0,,772.0,20205.0,55.0
3202454,ES,27308.0,17367,,,1760.0,,1839.0,18490.0,204.0
3202504,ES,12261.0,7656,,2627.0,114.0,,382.0,13393.0,57.0
3202553,ES,9973.0,7296,,25.0,2125.0,,1117.0,18393.0,224.0
3202603,ES,12793.0,6780,,90.0,53.0,,1023.0,14616.0,10.0
3202652,ES,14513.0,7800,,23.0,2120.0,,1147.0,13832.0,150.0
3202702,ES,14065.0,6714,,616.0,208.0,,1626.0,33469.0,292.0
3202801,ES,43362.0,28224,,43732.0,49.0,,997.0,41913.0,108.0
3202900,ES,10984.0,5478,,253.0,1353.0,,1221.0,19694.0,752.0
3203007,ES,30444.0,19809,,63.0,5296.0,18.0,2141.0,28581.0,
3203056,ES,31232.0,22611,,,281.0,,1516.0,56239.0,963.0
3203106,ES,12079.0,7128,,,160.0,,797.0,13590.0,23.0
3203130,ES,14391.0,9435,,184.0,41.0,,376.0,16422.0,61.0
3203163,ES,11572.0,5565,,,711.0,,1935.0,33562.0,608.0
3203205,ES,181912.0,127122,,82698.0,2273.0,,2341.0,231619.0,1751.0
3203304,ES,13173.0,7806,,17.0,207.0,,1390.0,26369.0,
3203320,ES,45418.0,32142,,3490.0,,,1399.0,8098.0,59.0
3203346,ES,18743.0,11772,,47.0,289.0,,916.0,17124.0,214.0
3203353,ES,13014.0,7446,,238.0,144.0,,804.0,23178.0,165.0
3203403,ES,25179.0,12792,,,57.0,,3200.0,70511.0,92.0
3203502,ES,19752.0,14895,,15811.0,1834.0,,1016.0,111440.0,381.0
3203601,ES,5660.0,3324,,2430.0,9615.0,,612.0,60548.0,55.0
3203700,ES,18811.0,11034,,,1550.0,,2379.0,49334.0,180.0
3203809,ES,14213.0,8205,,,828.0,,1251.0,23890.0,
3203908,ES,52084.0,31395,,719.0,289.0,,3090.0,87904.0,363.0
3204005,ES,19270.0,9903,,15.0,184.0,,2000.0,56229.0,125.0
3204054,ES,22048.0,15561,,26979.0,159.0,,434.0,40348.0,214.0
3204104,ES,24825.0,15732,,34076.0,25057.0,3437.0,1010.0,83851.0,421.0
3204203,ES,23682.0,16830,,,,,160.0,4189.0,15.0
3204252,ES,6696.0,4617,,,,,394.0,36849.0,15.0
3204302,ES,14647.0,10767,,7700.0,99.0,,699.0,37238.0,113.0
3204351,ES,20229.0,13359,,302.0,462.0,,1932.0,47234.0,409.0
3204401,ES,11479.0,6981,,77.0,342.0,,673.0,13763.0,29.0
3204500,ES,13747.0,5664,,212.0,462.0,,2296.0,39844.0,991.0
3204559,ES,45062.0,26886,,,11807.0,,5183.0,50263.0,3243.0
3204609,ES,23796.0,15075,,1157.0,292.0,,2012.0,38622.0,604.0
3204658,ES,9008.0,5313,,26.0,23.0,,1135.0,24001.0,69.0
3204708,ES,34210.0,19902,,102.0,363.0,,1732.0,35401.0,262.0
3204807,ES,11373.0,6018,,,467.0,,787.0,23613.0,35.0
3204906,ES,133359.0,88335,,6632.0,572.0,,4189.0,174663.0,1250.0
3204955,ES,11271.0,5454,,1800.0,82.0,,1029.0,24064.0,405.0
3205002,ES,572274.0,366813,,,,,269.0,21425.0,91.0
3205010,ES,28453.0,20559,,100.0,107.0,,656.0,29743.0,578.0
3205036,ES,20353.0,12273,,,263.0,,1255.0,19989.0,62.0
3205069,ES,25168.0,17286,,41.0,269.0,,715.0,14072.0,376.0
3205101,ES,78442.0,54804,,738.0,23.0,,624.0,24536.0,119.0
3205150,ES,9298.0,5280,,63.0,76.0,,1447.0,30448.0,109.0
3205176,ES,14263.0,9789,,,678.0,,1796.0,37909.0,497.0
3205200,ES,502899.0,290511,,540.0,28.0,,211.0,10600.0,
3205309,ES,342800.0,240411,,,,,16.0,167.0,
3300100,RJ,179120.0,121860,,143.0,,,420.0,13814.0,16.0
3300159,RJ,11420.0,6144,,,65.0,,288.0,5707.0,7.0
3300209,RJ,137773.0,89874,,30445.0,,,830.0,28308.0,198.0
3300225,RJ,12236.0,7524,,,,,84.0,6139.0,36.0
3300233,RJ,42442.0,35001,,,,,20.0,792.0,3.0
3300258,RJ,32794.0,28332,,,,,7.0,2.0,
3300308,RJ,98501.0,48561,,744.0,25.0,,348.0,34575.0,93.0
3300407,RJ,181688.0,96381,,,116.0,,760.0,38547.0,86.0
3300456,RJ,518263.0,267471,,,,,17.0,85.0,
3300506,RJ,29736.0,15540,,,517.0,,1006.0,20274.0,266.0
3300605,RJ,37172.0,26079,,,215.0,,1111.0,48851.0,111.0
3300704,RJ,238166.0,151200,,11074.0,,,349.0,18577.0,74.0
3300803,RJ,59837.0,35376,,,,,2162.0,39370.0,686.0
3300902,RJ,15070.0,7575,,,,,1151.0,46746.0,73.0
3300936,RJ,14325.0,8484,,130.0,77.0,,549.0,16244.0,88.0
3300951,RJ,9044.0,5772,,,,,86.0,7105.0,18.0
3301009,RJ,519011.0,354861,,200868.0,175.0,2528.0,7789.0,256318.0,931.0
3301108,RJ,19996.0,9561,,,61.0,,942.0,59312.0,120.0
3301157,RJ,13403.0,8793,,345.0,,,588.0,34217.0,53.0
3301207,RJ,17740.0,12009,,,,,476.0,25517.0,45.0
3301306,RJ,48563.0,34392,,86.0,,,291.0,33594.0,108.0
3301405,RJ,21769.0,14589,,178.0,,,335.0,21932.0,65.0
3301504,RJ,21444.0,16698,,,170.0,,184.0,9800.0,27.0
3301603,RJ,11354.0,7377,,,10.0,,570.0,28159.0,93.0
3301702,RJ,866347.0,576720,,651.0,,,388.0,5557.0,55.0
3301801,RJ,12648.0,7212,,90.0,,,67.0,5512.0,18.0
3301850,RJ,54300.0,35343,,,,,258.0,17371.0,103.0
3301876,RJ,29577.0,23889,,,,,66.0,1070.0,
3301900,RJ,240040.0,148641,,,,,448.0,16470.0,70.0
3302007,RJ,123980.0,98952,,2150.0,,,434.0,9340.0,103.0
3302056,RJ,14517.0,7755,,2388.0,116.0,,409.0,17978.0,23.0
3302106,RJ,23643.0,13554,,,,,1497.0,38083.0,74.0
3302205,RJ,107246.0,64509,,,,,1596.0,88898.0,173.0
3302254,RJ,32694.0,18630,,,,,72.0,6231.0,
3302270,RJ,102149.0,61773,,,,,284.0,1840.0,42.0
3302304,RJ,7584.0,4419,,,,,349.0,14765.0,33.0
3302403,RJ,264138.0,199056,,,4075.0,2348.0,886.0,71198.0,197.0
3302452,RJ,5601.0,5697,,,,,73.0,6914.0,18.0
3302502,RJ,244092.0,180330,,,,,1040.0,11795.0,233.0
3302601,RJ,43624.0,30726,,142.0,,,280.0,9451.0,22.0
3302700,RJ,211986.0,139170,,,,,294.0,10369.0,45.0
3302809,RJ,18049.0,9894,,,,,41.0,3693.0,7.0
3302858,RJ,178803.0,106734,,,,,56.0,137.0,
3302908,RJ,28123.0,16893,,,,,203.0,18289.0,
3303005,RJ,28411.0,17070,,,,,387.0,26724.0,35.0
3303104,RJ,15550.0,8367,,,49.0,,703.0,29640.0,83.0
3303203,RJ,155544.0,100176,,,,,,,
3303302,RJ,516720.0,292380,,287.0,,,22.0,654.0,
3303401,RJ,203328.0,132120,,,,,2057.0,23199.0,829.0
3303500,RJ,843046.0,516858,,,,,576.0,3580.0,
3303609,RJ,43656.0,25713,,,,,374.0,6066.0,25.0
3303708,RJ,44467.0,26262,,,,,314.0,36440.0,124.0
3303807,RJ,47614.0,31932,,446.0,,,601.0,30486.0,19.0
3303856,RJ,31345.0,18285,,,25.0,,734.0,20051.0,93.0
3303906,RJ,294983.0,190473,,,,,768.0,21246.0,340.0
3303955,RJ,25085.0,17430,,,,,112.0,5546.0,
3304003,RJ,29054.0,17769,,,,,596.0,29557.0,89.0
3304102,RJ,17832.0,10245,,,674.0,,1091.0,25143.0,123.0
3304110,RJ,21064.0,12207,,,,,52.0,2521.0,
3304128,RJ,14158.0,8181,,,,,391.0,23742.0,47.0
3304144,RJ,149093.0,96684,,107.0,,,138.0,827.0,5.0
3304151,RJ,23126.0,17706,,2878.0,17.0,51.0,305.0,23150.0,109.0
3304201,RJ,137612.0,89184,,57.0,,,519.0,52642.0,98.0
3304300,RJ,59113.0,36774,,,,,637.0,28934.0,
3304409,RJ,17950.0,10134,,,179.0,,663.0,54517.0,91.0
3304508,RJ,9264.0,5847,,49.0,,,228.0,38335.0,76.0
3304524,RJ,168099.0,116022,,,9.0,,208.0,13525.0,42.0
3304557,RJ,6729894.0,3772875,,115.0,,,1101.0,7157.0,127.0
3304607,RJ,10579.0,5184,,75.0,55.0,,951.0,52067.0,71.0
3304706,RJ,43686.0,27081,,,206.0,,1082.0,41828.0,62.0
3304755,RJ,47368.0,31530,,106000.0,,,3693.0,65839.0,433.0
3304805,RJ,41197.0,23463,,405.0,,,1766.0,70104.0,78.0
3304904,RJ,960652.0,440133,,2887.0,,,288.0,5864.0,22.0
3305000,RJ,38708.0,33537,,2196.0,,,692.0,6390.0,64.0
3305109,RJ,466536.0,253260,,,,,1.0,,
3305133,RJ,7315.0,3840,,,282.0,,533.0,18373.0,52.0
3305158,RJ,22799.0,12471,,,,,689.0,14589.0,144.0
3305208,RJ,110556.0,81366,,8115.0,,,289.0,12972.0,50.0
3305307,RJ,7999.0,4455,,,,,776.0,32899.0,37.0
3305406,RJ,18289.0,13839,,56.0,,,684.0,36946.0,106.0
3305505,RJ,95201.0,74484,,,,,454.0,9162.0,90.0
3305554,RJ,84737.0,56907,,1007.0,,,444.0,9302.0,116.0
3305604,RJ,22026.0,15138,,801.0,,,686.0,61440.0,200.0
3305703,RJ,15690.0,8553,,,,,2674.0,29938.0,824.0
3305752,RJ,32858.0,20874,,,,,441.0,9944.0,53.0
3305802,RJ,176692.0,115155,,,,,3492.0,16601.0,806.0
3305901,RJ,10652.0,5700,,,41.0,,1101.0,46369.0,36.0
3306008,RJ,82300.0,61158,,44.0,,,305.0,23257.0,88.0
3306107,RJ,71462.0,44514,,1023.0,,,1143.0,92017.0,191.0
3306156,RJ,10559.0,6927,,,2215.0,,676.0,13566.0,121.0
3306206,RJ,35904.0,21795,,504.0,,,435.0,43777.0,112.0
3306305,RJ,279898.0,172296,,,23.0,,248.0,9503.0,20.0
3500105,SP,35642.0,22293,,124922.0,1092.0,16800.0,529.0,37276.0,338.0
3500204,SP,4478.0,2766,,97617.0,932.0,4766.0,82.0,14304.0,80.0
3500303,SP,32888.0,21189,,119175.0,19420.0,54621.0,507.0,35723.0,794.0
3500402,SP,7470.0,2931,,,841.0,4208.0,113.0,7826.0,115.0
3500501,SP,18245.0,10569,,,352.0,,69.0,1960.0,50.0
3500550,SP,7407.0,4308,,60872.0,19042.0,55550.0,212.0,32011.0,249.0
3500600,SP,2829.0,2826,,,,,,,
3500709,SP,38879.0,25308,,105232.0,,10307.0,301.0,75677.0,303.0
3500758,SP,6330.0,3435,,2568.0,9447.0,12404.0,168.0,14587.0,157.0
3500808,SP,4556.0,2325,,,1096.0,,235.0,8047.0,89.0
3500907,SP,3479.0,1995,,209456.0,4267.0,5648.0,103.0,27783.0,178.0
3501004,SP,17156.0,9927,,245449.0,15362.0,28634.0,282.0,83453.0,644.0
3501103,SP,3883.0,1836,,152417.0,,1885.0,468.0,22620.0,305.0
3501152,SP,17591.0,12567,,,848.0,,8.0,3241.0,7.0
