cod_ibge,regiao,uf,municipio,localizacao,dependencia,num_escolas
2300507,Nordeste ,Ceará ,Alcântaras ,Rural,Federal,0
2300606,Nordeste ,Ceará ,Altaneira ,Rural,Federal,0
2300705,Nordeste ,Ceará ,Alto Santo ,Rural,Federal,0
2300754,Nordeste ,Ceará ,Amontada ,Rural,Federal,0
2300804,Nordeste ,Ceará ,Antonina do Norte ,Rural,Federal,0
2300903,Nordeste ,Ceará ,Apuiarés ,Rural,Federal,0
2301000,Nordeste ,Ceará ,Aquiraz ,Rural,Federal,0
2301109,Nordeste ,Ceará ,Aracati ,Rural,Federal,0
2301208,Nordeste ,Ceará ,Aracoiaba ,Rural,Federal,0
2301257,Nordeste ,Ceará ,Ararendá ,Rural,Federal,0
2301307,Nordeste ,Ceará ,Araripe ,Rural,Federal,0
2301406,Nordeste ,Ceará ,Aratuba ,Rural,Federal,0
2301505,Nordeste ,Ceará ,Arneiroz ,Rural,Federal,0
2301604,Nordeste ,Ceará ,Assaré ,Rural,Federal,0
2301703,Nordeste ,Ceará ,Aurora ,Rural,Federal,0
2301802,Nordeste ,Ceará ,Baixio ,Rural,Federal,0
2301851,Nordeste ,Ceará ,Banabuiú ,Rural,Federal,0
2301901,Nordeste ,Ceará ,Barbalha ,Rural,Federal,0
2301950,Nordeste ,Ceará ,Barreira ,Rural,Federal,0
2302008,Nordeste ,Ceará ,Barro ,Rural,Federal,0
2302057,Nordeste ,Ceará ,Barroquinha ,Rural,Federal,0
2302107,Nordeste ,Ceará ,Baturité ,Rural,Federal,0
2302206,Nordeste ,Ceará ,Beberibe ,Rural,Federal,0
2302305,Nordeste ,Ceará ,Bela Cruz ,Rural,Federal,0
2302404,Nordeste ,Ceará ,Boa Viagem ,Rural,Federal,0
2302503,Nordeste ,Ceará ,Brejo Santo ,Rural,Federal,0
2302602,Nordeste ,Ceará ,Camocim ,Rural,Federal,0
2302701,Nordeste ,Ceará ,Campos Sales ,Rural,Federal,0
2302800,Nordeste ,Ceará ,Canindé ,Rural,Federal,144
2302909,Nordeste ,Ceará ,Capistrano ,Rural,Federal,0
2303006,Nordeste ,Ceará ,Caridade ,Rural,Federal,0
2303105,Nordeste ,Ceará ,Cariré ,Rural,Federal,0
2303204,Nordeste ,Ceará ,Caririaçu ,Rural,Federal,0
2303303,Nordeste ,Ceará ,Cariús ,Rural,Federal,0
2303402,Nordeste ,Ceará ,Carnaubal ,Rural,Federal,0
2303501,Nordeste ,Ceará ,Cascavel ,Rural,Federal,0
2303600,Nordeste ,Ceará ,Catarina ,Rural,Federal,0
2303659,Nordeste ,Ceará ,Catunda ,Rural,Federal,0
2303709,Nordeste ,Ceará ,Caucaia ,Rural,Federal,0
2303808,Nordeste ,Ceará ,Cedro ,Rural,Federal,0
2303907,Nordeste ,Ceará ,Chaval ,Rural,Federal,0
2303931,Nordeste ,Ceará ,Choró ,Rural,Federal,0
2303956,Nordeste ,Ceará ,Chorozinho ,Rural,Federal,0
2304004,Nordeste ,Ceará ,Coreaú ,Rural,Federal,0
2304103,Nordeste ,Ceará ,Crateús ,Rural,Federal,0
2304202,Nordeste ,Ceará ,Crato ,Rural,Federal,478
2304236,Nordeste ,Ceará ,Croatá ,Rural,Federal,0
2304251,Nordeste ,Ceará ,Cruz ,Rural,Federal,0
2304269,Nordeste ,Ceará ,Deputado Irapuan Pinheiro ,Rural,Federal,0
2304277,Nordeste ,Ceará ,Ereré ,Rural,Federal,0
2304285,Nordeste ,Ceará ,Eusébio ,Rural,Federal,0
2304301,Nordeste ,Ceará ,Farias Brito ,Rural,Federal,0
2304350,Nordeste ,Ceará ,Forquilha ,Rural,Federal,0
2304400,Nordeste ,Ceará ,Fortaleza ,Rural,Federal,0
2304459,Nordeste ,Ceará ,Fortim ,Rural,Federal,0
2304509,Nordeste ,Ceará ,Frecheirinha ,Rural,Federal,0
2304608,Nordeste ,Ceará ,General Sampaio ,Rural,Federal,0
2304657,Nordeste ,Ceará ,Graça ,Rural,Federal,0
2304707,Nordeste ,Ceará ,Granja ,Rural,Federal,0
2304806,Nordeste ,Ceará ,Granjeiro ,Rural,Federal,0
2304905,Nordeste ,Ceará ,Groaíras ,Rural,Federal,0
2304954,Nordeste ,Ceará ,Guaiúba ,Rural,Federal,0
2305001,Nordeste ,Ceará ,Guaraciaba do Norte ,Rural,Federal,0
2305100,Nordeste ,Ceará ,Guaramiranga ,Rural,Federal,0
2305209,Nordeste ,Ceará ,Hidrolândia ,Rural,Federal,0
2305233,Nordeste ,Ceará ,Horizonte ,Rural,Federal,0
2305266,Nordeste ,Ceará ,Ibaretama ,Rural,Federal,0
2305308,Nordeste ,Ceará ,Ibiapina ,Rural,Federal,0
2305332,Nordeste ,Ceará ,Ibicuitinga ,Rural,Federal,0
2305357,Nordeste ,Ceará ,Icapuí ,Rural,Federal,0
2305407,Nordeste ,Ceará ,Icó ,Rural,Federal,0
2305506,Nordeste ,Ceará ,Iguatu ,Rural,Federal,0
2305605,Nordeste ,Ceará ,Independência ,Rural,Federal,0
2305654,Nordeste ,Ceará ,Ipaporanga ,Rural,Federal,0
2305704,Nordeste ,Ceará ,Ipaumirim ,Rural,Federal,0
2305803,Nordeste ,Ceará ,Ipu ,Rural,Federal,0
2305902,Nordeste ,Ceará ,Ipueiras ,Rural,Federal,0
2306009,Nordeste ,Ceará ,Iracema ,Rural,Federal,0
2306108,Nordeste ,Ceará ,Irauçuba ,Rural,Federal,0
2306207,Nordeste ,Ceará ,Itaiçaba ,Rural,Federal,0
2306256,Nordeste ,Ceará ,Itaitinga ,Rural,Federal,0
2306306,Nordeste ,Ceará ,Itapajé ,Rural,Federal,0
2306405,Nordeste ,Ceará ,Itapipoca ,Rural,Federal,0
2306504,Nordeste ,Ceará ,Itapiúna ,Rural,Federal,0
2306553,Nordeste ,Ceará ,Itarema ,Rural,Federal,0
2306603,Nordeste ,Ceará ,Itatira ,Rural,Federal,0
2306702,Nordeste ,Ceará ,Jaguaretama ,Rural,Federal,0
2306801,Nordeste ,Ceará ,Jaguaribara ,Rural,Federal,0
2306900,Nordeste ,Ceará ,Jaguaribe ,Rural,Federal,0
2307007,Nordeste ,Ceará ,Jaguaruana ,Rural,Federal,0
2307106,Nordeste ,Ceará ,Jardim ,Rural,Federal,0
2307205,Nordeste ,Ceará ,Jati ,Rural,Federal,0
2307254,Nordeste ,Ceará ,Jijoca de Jericoacoara ,Rural,Federal,0
2307304,Nordeste ,Ceará ,Juazeiro do Norte ,Rural,Federal,0
2307403,Nordeste ,Ceará ,Jucás ,Rural,Federal,0
2307502,Nordeste ,Ceará ,Lavras da Mangabeira ,Rural,Federal,0
2307601,Nordeste ,Ceará ,Limoeiro do Norte ,Rural,Federal,0
2307635,Nordeste ,Ceará ,Madalena ,Rural,Federal,0
2307650,Nordeste ,Ceará ,Maracanaú ,Rural,Federal,0
2307700,Nordeste ,Ceará ,Maranguape ,Rural,Federal,0
2307809,Nordeste ,Ceará ,Marco ,Rural,Federal,0
2307908,Nordeste ,Ceará ,Martinópole ,Rural,Federal,0
2308005,Nordeste ,Ceará ,Massapê ,Rural,Federal,0
2308104,Nordeste ,Ceará ,Mauriti ,Rural,Federal,0
2308203,Nordeste ,Ceará ,Meruoca ,Rural,Federal,0
2308302,Nordeste ,Ceará ,Milagres ,Rural,Federal,0
2308351,Nordeste ,Ceará ,Milhã ,Rural,Federal,0
2308377,Nordeste ,Ceará ,Miraíma ,Rural,Federal,0
2308401,Nordeste ,Ceará ,Missão Velha ,Rural,Federal,0
2308500,Nordeste ,Ceará ,Mombaça ,Rural,Federal,0
2308609,Nordeste ,Ceará ,Monsenhor Tabosa ,Rural,Federal,0
2308708,Nordeste ,Ceará ,Morada Nova ,Rural,Federal,0
2308807,Nordeste ,Ceará ,Moraújo ,Rural,Federal,0
2308906,Nordeste ,Ceará ,Morrinhos ,Rural,Federal,0
2309003,Nordeste ,Ceará ,Mucambo ,Rural,Federal,0
2309102,Nordeste ,Ceará ,Mulungu ,Rural,Federal,0
2309201,Nordeste ,Ceará ,Nova Olinda ,Rural,Federal,0
2309300,Nordeste ,Ceará ,Nova Russas ,Rural,Federal,0
2309409,Nordeste ,Ceará ,Novo Oriente ,Rural,Federal,0
2309458,Nordeste ,Ceará ,Ocara ,Rural,Federal,0
2309508,Nordeste ,Ceará ,Orós ,Rural,Federal,0
2309607,Nordeste ,Ceará ,Pacajus ,Rural,Federal,0
2309706,Nordeste ,Ceará ,Pacatuba ,Rural,Federal,0
2309805,Nordeste ,Ceará ,Pacoti ,Rural,Federal,0
2309904,Nordeste ,Ceará ,Pacujá ,Rural,Federal,0
2310001,Nordeste ,Ceará ,Palhano ,Rural,Federal,0
2310100,Nordeste ,Ceará ,Palmácia ,Rural,Federal,0
2310209,Nordeste ,Ceará ,Paracuru ,Rural,Federal,0
2310258,Nordeste ,Ceará ,Paraipaba ,Rural,Federal,0
2310308,Nordeste ,Ceará ,Parambu ,Rural,Federal,0
2310407,Nordeste ,Ceará ,Paramoti ,Rural,Federal,0
2310506,Nordeste ,Ceará ,Pedra Branca ,Rural,Federal,0
2310605,Nordeste ,Ceará ,Penaforte ,Rural,Federal,0
2310704,Nordeste ,Ceará ,Pentecoste ,Rural,Federal,0
2310803,Nordeste ,Ceará ,Pereiro ,Rural,Federal,0
2310852,Nordeste ,Ceará ,Pindoretama ,Rural,Federal,0
2310902,Nordeste ,Ceará ,Piquet Carneiro ,Rural,Federal,0
2310951,Nordeste ,Ceará ,Pires Ferreira ,Rural,Federal,0
2311009,Nordeste ,Ceará ,Poranga ,Rural,Federal,0
2311108,Nordeste ,Ceará ,Porteiras ,Rural,Federal,0
2311207,Nordeste ,Ceará ,Potengi ,Rural,Federal,0
2311231,Nordeste ,Ceará ,Potiretama ,Rural,Federal,0
2311264,Nordeste ,Ceará ,Quiterianópolis ,Rural,Federal,0
2311306,Nordeste ,Ceará ,Quixadá ,Rural,Federal,0
2311355,Nordeste ,Ceará ,Quixelô ,Rural,Federal,0
2311405,Nordeste ,Ceará ,Quixeramobim ,Rural,Federal,0
2311504,Nordeste ,Ceará ,Quixeré ,Rural,Federal,0
2311603,Nordeste ,Ceará ,Redenção ,Rural,Federal,0
2311702,Nordeste ,Ceará ,Reriutaba ,Rural,Federal,0
2311801,Nordeste ,Ceará ,Russas ,Rural,Federal,0
2311900,Nordeste ,Ceará ,Saboeiro ,Rural,Federal,0
2311959,Nordeste ,Ceará ,Salitre ,Rural,Federal,0
2312205,Nordeste ,Ceará ,Santa Quitéria ,Rural,Federal,0
2312007,Nordeste ,Ceará ,Santana do Acaraú ,Rural,Federal,0
2312106,Nordeste ,Ceará ,Santana do Cariri ,Rural,Federal,0
2312304,Nordeste ,Ceará ,São Benedito ,Rural,Federal,0
2312403,Nordeste ,Ceará ,São Gonçalo do Amarante ,Rural,Federal,0
2312502,Nordeste ,Ceará ,São João do Jaguaribe ,Rural,Federal,0
2312601,Nordeste ,Ceará ,São Luís do Curu ,Rural,Federal,0
2312700,Nordeste ,Ceará ,Senador Pompeu ,Rural,Federal,0
2312809,Nordeste ,Ceará ,Senador Sá ,Rural,Federal,0
2312908,Nordeste ,Ceará ,Sobral ,Rural,Federal,0
2313005,Nordeste ,Ceará ,Solonópole ,Rural,Federal,0
2313104,Nordeste ,Ceará ,Tabuleiro do Norte ,Rural,Federal,0
2313203,Nordeste ,Ceará ,Tamboril ,Rural,Federal,0
2313252,Nordeste ,Ceará ,Tarrafas ,Rural,Federal,0
2313302,Nordeste ,Ceará ,Tauá ,Rural,Federal,0
2313351,Nordeste ,Ceará ,Tejuçuoca ,Rural,Federal,0
2313401,Nordeste ,Ceará ,Tianguá ,Rural,Federal,0
2313500,Nordeste ,Ceará ,Trairi ,Rural,Federal,0
2313559,Nordeste ,Ceará ,Tururu ,Rural,Federal,0
2313609,Nordeste ,Ceará ,Ubajara ,Rural,Federal,0
2313708,Nordeste ,Ceará ,Umari ,Rural,Federal,0
2313757,Nordeste ,Ceará ,Umirim ,Rural,Federal,0
2313807,Nordeste ,Ceará ,Uruburetama ,Rural,Federal,0
2313906,Nordeste ,Ceará ,Uruoca ,Rural,Federal,0
2313955,Nordeste ,Ceará ,Varjota ,Rural,Federal,0
2314003,Nordeste ,Ceará ,Várzea Alegre ,Rural,Federal,0
2314102,Nordeste ,Ceará ,Viçosa do Ceará ,Rural,Federal,0
2400109,Nordeste ,Rio Grande do Norte ,Acari ,Rural,Federal,0
2400208,Nordeste ,Rio Grande do Norte ,Açu ,Rural,Federal,0
2400307,Nordeste ,Rio Grande do Norte ,Afonso Bezerra ,Rural,Federal,0
2400406,Nordeste ,Rio Grande do Norte ,Água Nova ,Rural,Federal,0
2400505,Nordeste ,Rio Grande do Norte ,Alexandria ,Rural,Federal,0
2400604,Nordeste ,Rio Grande do Norte ,Almino Afonso ,Rural,Federal,0
2400703,Nordeste ,Rio Grande do Norte ,Alto do Rodrigues ,Rural,Federal,0
2400802,Nordeste ,Rio Grande do Norte ,Angicos ,Rural,Federal,0
2400901,Nordeste ,Rio Grande do Norte ,Antônio Martins ,Rural,Federal,0
2401008,Nordeste ,Rio Grande do Norte ,Apodi ,Rural,Federal,0
2401107,Nordeste ,Rio Grande do Norte ,Areia Branca ,Rural,Federal,0
2401206,Nordeste ,Rio Grande do Norte ,Arês ,Rural,Federal,0
2401404,Nordeste ,Rio Grande do Norte ,Baía Formosa ,Rural,Federal,0
2401453,Nordeste ,Rio Grande do Norte ,Baraúna ,Rural,Federal,0
2401503,Nordeste ,Rio Grande do Norte ,Barcelona ,Rural,Federal,0
2401602,Nordeste ,Rio Grande do Norte ,Bento Fernandes ,Rural,Federal,0
2401651,Nordeste ,Rio Grande do Norte ,Bodó ,Rural,Federal,0
2401701,Nordeste ,Rio Grande do Norte ,Bom Jesus ,Rural,Federal,0
2401800,Nordeste ,Rio Grande do Norte ,Brejinho ,Rural,Federal,0
2401859,Nordeste ,Rio Grande do Norte ,Caiçara do Norte ,Rural,Federal,0
2401909,Nordeste ,Rio Grande do Norte ,Caiçara do Rio do Vento ,Rural,Federal,0
2402006,Nordeste ,Rio Grande do Norte ,Caicó ,Rural,Federal,0
2401305,Nordeste ,Rio Grande do Norte ,Campo Grande ,Rural,Federal,0
2402105,Nordeste ,Rio Grande do Norte ,Campo Redondo ,Rural,Federal,0
2402204,Nordeste ,Rio Grande do Norte ,Canguaretama ,Rural,Federal,545
2402303,Nordeste ,Rio Grande do Norte ,Caraúbas ,Rural,Federal,0
2402402,Nordeste ,Rio Grande do Norte ,Carnaúba dos Dantas ,Rural,Federal,0
2402501,Nordeste ,Rio Grande do Norte ,Carnaubais ,Rural,Federal,0
2402600,Nordeste ,Rio Grande do Norte ,Ceará-Mirim ,Rural,Federal,0
2402709,Nordeste ,Rio Grande do Norte ,Cerro Corá ,Rural,Federal,0
2402808,Nordeste ,Rio Grande do Norte ,Coronel Ezequiel ,Rural,Federal,0
2402907,Nordeste ,Rio Grande do Norte ,Coronel João Pessoa ,Rural,Federal,0
2403004,Nordeste ,Rio Grande do Norte ,Cruzeta ,Rural,Federal,0
2403103,Nordeste ,Rio Grande do Norte ,Currais Novos ,Rural,Federal,0
2403202,Nordeste ,Rio Grande do Norte ,Doutor Severiano ,Rural,Federal,0
2403301,Nordeste ,Rio Grande do Norte ,Encanto ,Rural,Federal,0
2403400,Nordeste ,Rio Grande do Norte ,Equador ,Rural,Federal,0
2403509,Nordeste ,Rio Grande do Norte ,Espírito Santo ,Rural,Federal,0
2403608,Nordeste ,Rio Grande do Norte ,Extremoz ,Rural,Federal,0
2403707,Nordeste ,Rio Grande do Norte ,Felipe Guerra ,Rural,Federal,0
2403756,Nordeste ,Rio Grande do Norte ,Fernando Pedroza ,Rural,Federal,0
2403806,Nordeste ,Rio Grande do Norte ,Florânia ,Rural,Federal,0
2403905,Nordeste ,Rio Grande do Norte ,Francisco Dantas ,Rural,Federal,0
2404002,Nordeste ,Rio Grande do Norte ,Frutuoso Gomes ,Rural,Federal,0
2404101,Nordeste ,Rio Grande do Norte ,Galinhos ,Rural,Federal,0
2404200,Nordeste ,Rio Grande do Norte ,Goianinha ,Rural,Federal,0
2404309,Nordeste ,Rio Grande do Norte ,Governador Dix-Sept Rosado ,Rural,Federal,0
2404408,Nordeste ,Rio Grande do Norte ,Grossos ,Rural,Federal,0
2404507,Nordeste ,Rio Grande do Norte ,Guamaré ,Rural,Federal,0
2404606,Nordeste ,Rio Grande do Norte ,Ielmo Marinho ,Rural,Federal,0
2404705,Nordeste ,Rio Grande do Norte ,Ipanguaçu ,Rural,Federal,646
2404804,Nordeste ,Rio Grande do Norte ,Ipueira ,Rural,Federal,0
2404853,Nordeste ,Rio Grande do Norte ,Itajá ,Rural,Federal,0
2404903,Nordeste ,Rio Grande do Norte ,Itaú ,Rural,Federal,0
2405009,Nordeste ,Rio Grande do Norte ,Jaçanã ,Rural,Federal,0
2405108,Nordeste ,Rio Grande do Norte ,Jandaíra ,Rural,Federal,0
2405207,Nordeste ,Rio Grande do Norte ,Janduís ,Rural,Federal,0
2405306,Nordeste ,Rio Grande do Norte ,Januário Cicco ,Rural,Federal,0
2405405,Nordeste ,Rio Grande do Norte ,Japi ,Rural,Federal,0
2405504,Nordeste ,Rio Grande do Norte ,Jardim de Angicos ,Rural,Federal,0
2405603,Nordeste ,Rio Grande do Norte ,Jardim de Piranhas ,Rural,Federal,0
2405702,Nordeste ,Rio Grande do Norte ,Jardim do Seridó ,Rural,Federal,0
2405801,Nordeste ,Rio Grande do Norte ,João Câmara ,Rural,Federal,0
2405900,Nordeste ,Rio Grande do Norte ,João Dias ,Rural,Federal,0
2406007,Nordeste ,Rio Grande do Norte ,José da Penha ,Rural,Federal,0
2406106,Nordeste ,Rio Grande do Norte ,Jucurutu ,Rural,Federal,0
2406155,Nordeste ,Rio Grande do Norte ,Jundiá ,Rural,Federal,0
2406205,Nordeste ,Rio Grande do Norte ,Lagoa d'Anta ,Rural,Federal,0
2406304,Nordeste ,Rio Grande do Norte ,Lagoa de Pedras ,Rural,Federal,0
2406403,Nordeste ,Rio Grande do Norte ,Lagoa de Velhos ,Rural,Federal,0
2406502,Nordeste ,Rio Grande do Norte ,Lagoa Nova ,Rural,Federal,0
2406601,Nordeste ,Rio Grande do Norte ,Lagoa Salgada ,Rural,Federal,0
2406700,Nordeste ,Rio Grande do Norte ,Lajes ,Rural,Federal,0
2406809,Nordeste ,Rio Grande do Norte ,Lajes Pintadas ,Rural,Federal,0
2406908,Nordeste ,Rio Grande do Norte ,Lucrécia ,Rural,Federal,0
2407005,Nordeste ,Rio Grande do Norte ,Luís Gomes ,Rural,Federal,0
2407104,Nordeste ,Rio Grande do Norte ,Macaíba ,Rural,Federal,1141
2407203,Nordeste ,Rio Grande do Norte ,Macau ,Rural,Federal,0
2407252,Nordeste ,Rio Grande do Norte ,Major Sales ,Rural,Federal,0
2407302,Nordeste ,Rio Grande do Norte ,Marcelino Vieira ,Rural,Federal,0
2407401,Nordeste ,Rio Grande do Norte ,Martins ,Rural,Federal,0
2407500,Nordeste ,Rio Grande do Norte ,Maxaranguape ,Rural,Federal,0
2407609,Nordeste ,Rio Grande do Norte ,Messias Targino ,Rural,Federal,0
2407708,Nordeste ,Rio Grande do Norte ,Montanhas ,Rural,Federal,0
2407807,Nordeste ,Rio Grande do Norte ,Monte Alegre ,Rural,Federal,0
2407906,Nordeste ,Rio Grande do Norte ,Monte das Gameleiras ,Rural,Federal,0
2408003,Nordeste ,Rio Grande do Norte ,Mossoró ,Rural,Federal,0
2408102,Nordeste ,Rio Grande do Norte ,Natal ,Rural,Federal,0
2408201,Nordeste ,Rio Grande do Norte ,Nísia Floresta ,Rural,Federal,0
2408300,Nordeste ,Rio Grande do Norte ,Nova Cruz ,Rural,Federal,0
2408409,Nordeste ,Rio Grande do Norte ,Olho d'Água do Borges ,Rural,Federal,0
2408508,Nordeste ,Rio Grande do Norte ,Ouro Branco ,Rural,Federal,0
2408607,Nordeste ,Rio Grande do Norte ,Paraná ,Rural,Federal,0
2408706,Nordeste ,Rio Grande do Norte ,Paraú ,Rural,Federal,0
2408805,Nordeste ,Rio Grande do Norte ,Parazinho ,Rural,Federal,0
2408904,Nordeste ,Rio Grande do Norte ,Parelhas ,Rural,Federal,0
2403251,Nordeste ,Rio Grande do Norte ,Parnamirim ,Rural,Federal,0
2409100,Nordeste ,Rio Grande do Norte ,Passa e Fica ,Rural,Federal,0
2409209,Nordeste ,Rio Grande do Norte ,Passagem ,Rural,Federal,0
2409308,Nordeste ,Rio Grande do Norte ,Patu ,Rural,Federal,0
2409407,Nordeste ,Rio Grande do Norte ,Pau dos Ferros ,Rural,Federal,0
2409506,Nordeste ,Rio Grande do Norte ,Pedra Grande ,Rural,Federal,0
2409605,Nordeste ,Rio Grande do Norte ,Pedra Preta ,Rural,Federal,0
2409704,Nordeste ,Rio Grande do Norte ,Pedro Avelino ,Rural,Federal,0
2409803,Nordeste ,Rio Grande do Norte ,Pedro Velho ,Rural,Federal,0
2409902,Nordeste ,Rio Grande do Norte ,Pendências ,Rural,Federal,0
2410009,Nordeste ,Rio Grande do Norte ,Pilões ,Rural,Federal,0
2410108,Nordeste ,Rio Grande do Norte ,Poço Branco ,Rural,Federal,0
2410207,Nordeste ,Rio Grande do Norte ,Portalegre ,Rural,Federal,0
2410256,Nordeste ,Rio Grande do Norte ,Porto do Mangue ,Rural,Federal,0
2410405,Nordeste ,Rio Grande do Norte ,Pureza ,Rural,Federal,0
2410504,Nordeste ,Rio Grande do Norte ,Rafael Fernandes ,Rural,Federal,0
2410603,Nordeste ,Rio Grande do Norte ,Rafael Godeiro ,Rural,Federal,0
2410702,Nordeste ,Rio Grande do Norte ,Riacho da Cruz ,Rural,Federal,0
2410801,Nordeste ,Rio Grande do Norte ,Riacho de Santana ,Rural,Federal,0
2410900,Nordeste ,Rio Grande do Norte ,Riachuelo ,Rural,Federal,0
2408953,Nordeste ,Rio Grande do Norte ,Rio do Fogo ,Rural,Federal,0
2411007,Nordeste ,Rio Grande do Norte ,Rodolfo Fernandes ,Rural,Federal,0
2411106,Nordeste ,Rio Grande do Norte ,Ruy Barbosa ,Rural,Federal,0
2411205,Nordeste ,Rio Grande do Norte ,Santa Cruz ,Rural,Federal,0
2409332,Nordeste ,Rio Grande do Norte ,Santa Maria ,Rural,Federal,0
2411403,Nordeste ,Rio Grande do Norte ,Santana do Matos ,Rural,Federal,0
2411429,Nordeste ,Rio Grande do Norte ,Santana do Seridó ,Rural,Federal,0
2411502,Nordeste ,Rio Grande do Norte ,Santo Antônio ,Rural,Federal,0
2411601,Nordeste ,Rio Grande do Norte ,São Bento do Norte ,Rural,Federal,0
2411700,Nordeste ,Rio Grande do Norte ,São Bento do Trairí ,Rural,Federal,0
2411809,Nordeste ,Rio Grande do Norte ,São Fernando ,Rural,Federal,0
2411908,Nordeste ,Rio Grande do Norte ,São Francisco do Oeste ,Rural,Federal,0
2412005,Nordeste ,Rio Grande do Norte ,São Gonçalo do Amarante ,Rural,Federal,0
2412104,Nordeste ,Rio Grande do Norte ,São João do Sabugi ,Rural,Federal,0
2412203,Nordeste ,Rio Grande do Norte ,São José de Mipibu ,Rural,Federal,0
2412302,Nordeste ,Rio Grande do Norte ,São José do Campestre ,Rural,Federal,0
2412401,Nordeste ,Rio Grande do Norte ,São José do Seridó ,Rural,Federal,0
2412500,Nordeste ,Rio Grande do Norte ,São Miguel ,Rural,Federal,0
2412559,Nordeste ,Rio Grande do Norte ,São Miguel do Gostoso ,Rural,Federal,0
2412609,Nordeste ,Rio Grande do Norte ,São Paulo do Potengi ,Rural,Federal,0
2412708,Nordeste ,Rio Grande do Norte ,São Pedro ,Rural,Federal,0
2412807,Nordeste ,Rio Grande do Norte ,São Rafael ,Rural,Federal,0
2412906,Nordeste ,Rio Grande do Norte ,São Tomé ,Rural,Federal,0
2413003,Nordeste ,Rio Grande do Norte ,São Vicente ,Rural,Federal,0
2413102,Nordeste ,Rio Grande do Norte ,Senador Elói de Souza ,Rural,Federal,0
2413201,Nordeste ,Rio Grande do Norte ,Senador Georgino Avelino ,Rural,Federal,0
2410306,Nordeste ,Rio Grande do Norte ,Serra Caiada ,Rural,Federal,0
2413300,Nordeste ,Rio Grande do Norte ,Serra de São Bento ,Rural,Federal,0
2413359,Nordeste ,Rio Grande do Norte ,Serra do Mel ,Rural,Federal,0
2413409,Nordeste ,Rio Grande do Norte ,Serra Negra do Norte ,Rural,Federal,0
2413508,Nordeste ,Rio Grande do Norte ,Serrinha ,Rural,Federal,0
2413557,Nordeste ,Rio Grande do Norte ,Serrinha dos Pintos ,Rural,Federal,0
2413607,Nordeste ,Rio Grande do Norte ,Severiano Melo ,Rural,Federal,0
2413706,Nordeste ,Rio Grande do Norte ,Sítio Novo ,Rural,Federal,0
2413805,Nordeste ,Rio Grande do Norte ,Taboleiro Grande ,Rural,Federal,0
2413904,Nordeste ,Rio Grande do Norte ,Taipu ,Rural,Federal,0
2414001,Nordeste ,Rio Grande do Norte ,Tangará ,Rural,Federal,0
2414100,Nordeste ,Rio Grande do Norte ,Tenente Ananias ,Rural,Federal,0
2414159,Nordeste ,Rio Grande do Norte ,Tenente Laurentino Cruz ,Rural,Federal,0
2411056,Nordeste ,Rio Grande do Norte ,Tibau ,Rural,Federal,0
2414209,Nordeste ,Rio Grande do Norte ,Tibau do Sul ,Rural,Federal,0
2414308,Nordeste ,Rio Grande do Norte ,Timbaúba dos Batistas ,Rural,Federal,0
2414407,Nordeste ,Rio Grande do Norte ,Touros ,Rural,Federal,0
2414456,Nordeste ,Rio Grande do Norte ,Triunfo Potiguar ,Rural,Federal,0
2414506,Nordeste ,Rio Grande do Norte ,Umarizal ,Rural,Federal,0
2414605,Nordeste ,Rio Grande do Norte ,Upanema ,Rural,Federal,0
2414704,Nordeste ,Rio Grande do Norte ,Várzea ,Rural,Federal,0
2414753,Nordeste ,Rio Grande do Norte ,Venha-Ver ,Rural,Federal,0
2414803,Nordeste ,Rio Grande do Norte ,Vera Cruz ,Rural,Federal,0
2414902,Nordeste ,Rio Grande do Norte ,Viçosa ,Rural,Federal,0
2415008,Nordeste ,Rio Grande do Norte ,Vila Flor ,Rural,Federal,0
2500106,Nordeste ,Paraíba ,Água Branca ,Rural,Federal,0
2500205,Nordeste ,Paraíba ,Aguiar ,Rural,Federal,0
2500304,Nordeste ,Paraíba ,Alagoa Grande ,Rural,Federal,0
2500403,Nordeste ,Paraíba ,Alagoa Nova ,Rural,Federal,0
2500502,Nordeste ,Paraíba ,Alagoinha ,Rural,Federal,0
2500536,Nordeste ,Paraíba ,Alcantil ,Rural,Federal,0
2500577,Nordeste ,Paraíba ,Algodão de Jandaíra ,Rural,Federal,0
2500601,Nordeste ,Paraíba ,Alhandra ,Rural,Federal,0
2500734,Nordeste ,Paraíba ,Amparo ,Rural,Federal,0
2500775,Nordeste ,Paraíba ,Aparecida ,Rural,Federal,0
2500809,Nordeste ,Paraíba ,Araçagi ,Rural,Federal,0
2500908,Nordeste ,Paraíba ,Arara ,Rural,Federal,0
2501005,Nordeste ,Paraíba ,Araruna ,Rural,Federal,0
2501104,Nordeste ,Paraíba ,Areia ,Rural,Federal,0
2501153,Nordeste ,Paraíba ,Areia de Baraúnas ,Rural,Federal,0
2501203,Nordeste ,Paraíba ,Areial ,Rural,Federal,0
2501302,Nordeste ,Paraíba ,Aroeiras ,Rural,Federal,0
2501351,Nordeste ,Paraíba ,Assunção ,Rural,Federal,0
2501401,Nordeste ,Paraíba ,Baía da Traição ,Rural,Federal,0
2501500,Nordeste ,Paraíba ,Bananeiras ,Rural,Federal,562
2501534,Nordeste ,Paraíba ,Baraúna ,Rural,Federal,0
2501609,Nordeste ,Paraíba ,Barra de Santa Rosa ,Rural,Federal,0
